Date,Price,Open,High,Low,IHSG_Vol
26/05/2010,2696.78,2514.91,2701.99,2514.91,9660000000
25/05/2010,2514.12,2609.02,2609.02,2502.05,7160000000
24/05/2010,2609.61,2623.72,2672.86,2600.85,5420000000
21/05/2010,2623.22,2692.66,2692.66,2584.97,4170000000
20/05/2010,2694.25,2730.29,2763.88,2660.12,4920000000
19/05/2010,2729.48,2833.69,2833.69,2721.72,4790000000
18/05/2010,2834.19,2820.48,2837.57,2818.84,3200000000
17/05/2010,2819.47,2857.99,2857.99,2780.39,2600000000
14/05/2010,2858.39,2847.13,2869.49,2843.85,2800000000
12/05/2010,2847.62,2812.99,2849.08,2812.99,2770000000
11/05/2010,2812.89,2850.82,2865.48,2808.57,5090000000
10/05/2010,2850.43,2739.93,2860.05,2739.93,5730000000
07/05/2010,2739.33,2808.74,2808.74,2705.2,3570000000
06/05/2010,2810.62,2846.04,2846.04,2748.68,4970000000
05/05/2010,2846.24,2958.52,2958.52,2834.96,6430000000
04/05/2010,2959.01,2961.29,2996.42,2946.42,3910000000
03/05/2010,2960.89,2971.75,2982.36,2950.43,4090000000
30/04/2010,2971.25,2927.26,2972.92,2927.26,5240000000
29/04/2010,2926.86,2903.52,2927.96,2903.52,6140000000
28/04/2010,2903.32,2939,2939,2875.67,5160000000
27/04/2010,2939.3,2943.68,2944.44,2930.42,4200000000
26/04/2010,2944.71,2924.93,2954.83,2924.93,4080000000
23/04/2010,2924.73,2926.13,2926.39,2907.03,3850000000
22/04/2010,2926.53,2912.73,2927.39,2883.01,5010000000
21/04/2010,2912.83,2891.47,2916.55,2891.47,6540000000
20/04/2010,2891.27,2840.63,2892.62,2840.63,4070000000
19/04/2010,2840.43,2877.97,2877.97,2811.79,3760000000
16/04/2010,2878.67,2900.83,2903.28,2860.93,3630000000
15/04/2010,2900.53,2885.12,2913.72,2885.12,5720000000
14/04/2010,2885.01,2884.9,2897.33,2875.25,5040000000
13/04/2010,2884.7,2881.03,2884.95,2856.25,4990000000
12/04/2010,2881.33,2845.61,2882.71,2845.61,5050000000
09/04/2010,2845.01,2850.63,2870.97,2833.24,4240000000
08/04/2010,2850.83,2898.18,2898.18,2837.4,5130000000
07/04/2010,2898.58,2881.37,2916.11,2881.37,6580000000
06/04/2010,2880.97,2888.81,2911.46,2871.75,8450000000
05/04/2010,2887.25,2831.03,2890.18,2831.03,4420000000
01/04/2010,2830,2777.7,2834.24,2777.7,4210000000
31/03/2010,2777.3,2798.68,2809.47,2758.26,4170000000
30/03/2010,2798.27,2795.18,2818.94,2787.51,4140000000
29/03/2010,2794.77,2813.49,2813.8,2780.43,4620000000
26/03/2010,2813.08,2799.25,2813.08,2792.36,4010000000
25/03/2010,2799.15,2773.3,2814.86,2760.2,4200000000
24/03/2010,2774.85,2721.16,2774.85,2721.16,3320000000
23/03/2010,2720.86,2702.6,2746.14,2702.6,2750000000
22/03/2010,2702.4,2742.67,2742.67,2698.26,3430000000
19/03/2010,2742.97,2738.8,2758.13,2725.65,3880000000
18/03/2010,2737.24,2756.46,2779.36,2718.31,6030000000
17/03/2010,2756.26,2669.41,2756.26,2669.41,6570000000
15/03/2010,2669.61,2666.41,2683.11,2658.55,2950000000
12/03/2010,2666.51,2676.11,2686.24,2661.06,5270000000
11/03/2010,2676.52,2670.12,2687.12,2661.93,4080000000
10/03/2010,2670.22,2656.86,2676.27,2652.85,3020000000
09/03/2010,2657.17,2626.25,2657.38,2624.11,3040000000
08/03/2010,2626.45,2578.97,2627.7,2578.97,2980000000
05/03/2010,2578.77,2566.05,2583.09,2566.05,2540000000
04/03/2010,2565.64,2566.99,2579.53,2557.37,2500000000
03/03/2010,2567.09,2577,2585.83,2552.85,3420000000
02/03/2010,2576.59,2554.47,2577.09,2554.47,2540000000
01/03/2010,2554.67,2548.83,2565.44,2545.89,1900000000
25/02/2010,2549.03,2579.32,2583.16,2536.09,2370000000
24/02/2010,2579.42,2582.42,2582.42,2555.47,4010000000
23/02/2010,2583.65,2564.16,2583.7,2538.03,3270000000
22/02/2010,2564.26,2554.78,2574.97,2553.81,1900000000
19/02/2010,2554.38,2559.93,2559.93,2527.74,2190000000
18/02/2010,2560.03,2581.44,2581.44,2550.53,2630000000
17/02/2010,2581.34,2558.61,2581.6,2558.61,3570000000
16/02/2010,2558.51,2517.66,2558.66,2516.34,2230000000
15/02/2010,2517.46,2533.73,2533.73,2510.96,1670000000
12/02/2010,2534.14,2508.15,2536.57,2501.99,3530000000
11/02/2010,2507.75,2483.64,2508.26,2468.85,4090000000
10/02/2010,2483.44,2490.29,2511.74,2474.4,2650000000
09/02/2010,2489.49,2474.75,2490.11,2439.91,3270000000
08/02/2010,2475.57,2518.61,2518.61,2431.84,3690000000
05/02/2010,2518.98,2592.41,2592.41,2506.89,3480000000
04/02/2010,2593.22,2604.75,2610.37,2589.05,3800000000
03/02/2010,2604.55,2580.66,2606.28,2580.66,3830000000
02/02/2010,2580.25,2588.26,2613.67,2574.11,3060000000
01/02/2010,2587.55,2610.59,2610.59,2571.76,3230000000
29/01/2010,2610.8,2619.26,2619.26,2569.27,2170000000
28/01/2010,2619.57,2565.38,2619.98,2565.38,3360000000
27/01/2010,2564.55,2577.91,2594.25,2554.88,2600000000
26/01/2010,2578.41,2597.35,2608.74,2568.95,4210000000
25/01/2010,2597.86,2609.73,2609.73,2575.96,3370000000
22/01/2010,2610.34,2636.96,2636.96,2580.17,3670000000
21/01/2010,2638.38,2664.66,2664.66,2621.36,3240000000
20/01/2010,2667.27,2666.58,2689.78,2655,3700000000
19/01/2010,2666.07,2642.35,2666.57,2640.18,3280000000
18/01/2010,2642.55,2645.44,2648.92,2629.91,3090000000
15/01/2010,2647.09,2646.75,2655.81,2638.36,4760000000
14/01/2010,2645.18,2633.58,2661.93,2633.58,5310000000
13/01/2010,2632.87,2657.9,2657.9,2623.46,4270000000
12/01/2010,2659.55,2632.31,2659.98,2623.77,5750000000
11/01/2010,2632.2,2615.61,2649.2,2615.61,5290000000
